,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,day,morning_menu,lunch_menu,dinner_menu,중식계,석식계
541,-0.5480106643755301,0.04222768501339793,1.16875007800086,-0.9308498464511508,-0.39590064641692174,4,"['모닝롤', '팬케익', '우유', '주스', '계란후라이', '쇠고기죽', '쌀밥', '김치두부국', '김자반', '포기김치']","['쌀밥', '잡곡밥', '근대국', '안동찜닭', '해물김치전', '부추생채', '열무김치']","['쌀밥', '잡곡밥', '어묵국', '버섯불고기', '황태양념구이', '치커리유자청무침', '포기김치']",652.0,444.0
542,-0.5480106643755301,-0.5128239696486637,-0.1641471847225727,0.8527064168994956,-0.39590064641692174,0,"['모닝롤', '찐빵', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '북어계란국', '숙주나물', '포기김치']","['쌀밥', '잡곡밥', '배추된장국', '짬뽕불고기', '버섯잡채', '청포묵무침', '포기김치']","['쌀밥', '잡곡밥', '차돌박이찌개', '유린기', '연근땅콩조림', '시금치초무침', '포기김치']",1195.0,599.0
543,-0.5480106643755301,-0.8250405253960734,0.4563394720624735,0.5642497091594139,-0.39590064641692174,1,"['모닝롤', '야채샌드', '우유', '주스', '스크램블에그', '고구마죽', '쌀밥', '옹심이만두떡국', '어묵볶음', '포기김치']","['쌀밥', '잡곡밥', '무채국', '훈제오리구이', '두부조림', '양파절임', '쌈무', '배추겉절이']","['충무김밥', '김치말이국수', '오징어무침', '미트볼조림', '과일샐러드', '석박지']",900.0,537.0
544,-0.5480106643755301,-0.7556590685633158,0.6172063830808189,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '단팥빵', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '대구찌개', '비름나물', '포기김치']","['콩나물밥', '열무된장국', '치킨핑거', '궁중떡볶음', '오이미역무침', '포기김치']","['쌀밥', '잡곡밥', '콩비지찌개', '쇠고기야채볶음', '삼치구이', '참나물생채', '포기김치']",922.0,456.0
545,-0.5480106643755301,-0.41568993008280297,1.0768261288475198,0.04421508112095659,-0.39590064641692174,3,"['모닝롤', '씨크립샌드', '우유', '주스', '스크램블에그', '녹두죽', '쌀밥', '고추장찌개', '마늘쫑새우볶음', '포기김치']","['쌀밥', '잡곡밥', '알탕', '돈육간장볶음', '실곤약초무침', '가지나물', '포기김치']","['참치주먹밥', '로제스파게티', '미소장국', '돈까스또띠아', '무피클', '오렌지', '포기김치']",846.0,499.0
546,-0.5480106643755301,0.2503720555116711,1.4215409381725455,-0.943038158045802,-0.39590064641692174,4,"['모닝롤', '꿀호떡', '우유', '주스', '계란후라이', '호박죽', '쌀밥', '오징어국', '콩나물무침', '포기김치']","['쌀밥', '잡곡밥', '돈육김치찌개', '가자미카레튀김', '야채계란찜', '쫑상추무침', '알타리김치']","['쌀밥', '잡곡밥', '소고기무국', '닭갈비', '옥수수전', '미역줄기볶음', '포기김치']",605.0,409.0
547,-0.5480106643755301,-0.4781332412322849,-0.14116619743423767,0.6739445135112759,-0.39590064641692174,0,"['모닝롤', '프렌치토스트', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '감자국', '김구이', '포기김치']","['쌀밥', '잡곡밥', '콩나물국', '류산슬', '계란말이', '오이도라지무침', '포기김치']","['쌀밥', '잡곡밥', '청국장찌개', '돼지갈비찜', '해물까스*탈탈소스', '머위순나물', '포기김치']",1246.0,569.0
548,-0.5480106643755301,-0.6793394660472822,0.7550923068108291,0.3489228709872401,-0.39590064641692174,1,"['모닝롤', '참치샌드', '우유', '주스', '스크램블에그', '야채죽', '쌀밥', '들깨버섯국', '도토리묵무침', '포기김치']","['쌀밥', '잡곡밥', '쇠고기미역국', '깐풍기', '꽁치김치말이', '청경채새송이볶음', '포기김치']","['하와이안필라프', '쌀국수', '미니햄버거', '감자튀김', '청포도', '포기김치']",940.0,587.0
549,-0.5480106643755301,-0.6377105919476276,1.0078831669825146,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '롤케익', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '아욱된장국', '감자채피망볶음', '포기김치']","['비빔밥', '유부장국', '오징어튀김', '떡밤초', '요플레', '포기김치']",[],851.0,0.0
550,-0.5480106643755301,-0.6168961548978004,1.191731065289195,-0.03297755897850191,-0.39590064641692174,3,"['모닝롤', '단호박샌드', '우유', '주스', '스크램블에그', '팥죽', '쌀밥', '꽃게탕', '콩자반', '포기김치']","['쌀밥', '잡곡밥', '시래기국', '닭매운찜', '호박전', '쑥갓두부무침', '포기김치']","['유부초밥', '우동', '표고버섯탕수육', '참치샐러드', '음료', '포기김치']",761.0,483.0
551,-0.5480106643755301,0.32669165802770456,1.4445219254608805,-0.951163699108903,-0.39590064641692174,4,"['모닝롤', '와플', '우유', '주스', '계란후라이', '잣죽', '쌀밥', '냉이된장국', '진미채무침', '포기김치']","['쌀밥', '잡곡밥', '순두부찌개', '삼겹살구이', '쫄면무침', '상추부추생채', '알타리김치']","['쌀밥', '잡곡밥', '쇠고기샤브국', '주꾸미떡볶음', '두부카프레제', '아삭고추무침', '포기김치']",674.0,380.0
552,-0.5480106643755301,3.38641390435232,-1.405120498292665,-0.678958073495023,-0.39590064641692174,0,"['모닝롤', '마늘빵', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '북어해장국', '애호박나물', '포기김치']","['쌀밥', '잡곡밥', '어묵국', '닭데리야끼조림', '꽃맛살볶음', '치커리무침', '포기김치']","['쌀밥', '잡곡밥', '육개장', '해물누룽지탕', '부추전', '김자반볶음', '포기김치']",629.0,317.0
553,-0.5071212195909466,-0.3324321818834937,0.13460565002578287,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '고구마파이', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '떡국', '숙주나물', '포기김치']","['김치제육덮밥', '유부장국', '양장피잡채', '오꼬노미야끼', '오렌지', '알타리김치']","['쌀밥', '잡곡밥', '올갱이아욱국', '소고기버섯볶음', '깐풍연근', '셀프무쌈말이', '포기김치']",1137.0,535.0
554,-0.5071212195909466,-0.38793734734969987,1.2606740271542,0.2351652961038276,-0.39590064641692174,3,"['모닝롤', '바나나샌드', '우유', '주스', '스크램블에그', '참치죽', '쌀밥', '호밧젓국찌개', '멸치볶음', '포기김치']","['쌀밥', '잡곡밥', '도토리묵냉국', '수제돈까스*칠리소스', '어묵볶음', '오이미역무침', '열무김치']","['김밥', '잔치국수', '해물떡볶이', '만두', '고구마튀김', '감자샐러드', '포기김치']",883.0,436.0
555,-0.5071212195909466,0.5764649026256323,0.9849021796941796,-0.8820966000725454,-0.39590064641692174,4,"['모닝롤', '크로와상', '우유', '주스', '계란후라이', '새우살죽', '쌀밥', '콩나물김치국', '브로컬리*초장', '포기김치']","['쌀밥', '잡곡밥', '무청된장국', '콩나물제육볶음', '임연수구이', '취나물무침', '포기김치']","['쌀밥', '잡곡밥', '감자국', '쇠고기장조림', '비엔나케찹볶음', '세발나물', '포기김치']",630.0,440.0
556,-0.5071212195909466,-0.17285483116815098,-0.23309014658757785,1.283360093243843,-0.39590064641692174,1,"['모닝롤', '핫도그', '우유', '주스', '스크램블에그', '누룽지탕', '쌀밥', '들깨미역국', '아삭고추무침', '포기김치']","['쌀밥', '잡곡밥', '배추된장국', '버섯불고기', '시금치프리타타', '무생채', '포기김치']","['쌀밥', '잡곡밥', '삼계국밥', '삼치양념찜', '당면계란만두', '비름나물', '알타리김치']",1225.0,625.0
557,-0.5071212195909466,-0.49894767828211223,0.6401873703691539,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '치즈프레즐', '우유', '주스', '계란후라이', '표고버섯죽', '쌀밥', '열무된장국', '김가루실파무침', '포기김치']","['쌀밥', '잡곡밥', '돈육김치찌개', '탕수어', '우엉잡채', '도라지무침', '열무김치']","['쌀밥', '잡곡밥', '대구매운탕', '언양식불고기', '견과류조림', '청경채겉절이', '포기김치']",919.0,413.0
558,-0.5071212195909466,-0.5405765523817668,1.1457690907125249,0.3854878057711942,-0.39590064641692174,3,"['모닝롤', '옥수수샌드', '우유', '주스', '스크램블에그', '흑임자죽', '쌀밥', '매운버섯국', '마늘쫑볶음', '포기김치']","['쌀밥', '잡곡밥', '근대국', '돈육굴소스볶음', '해파리겨자채', '양배추쌈*쌈장', '포기김치']","['볶음밥*짜장소스', '맑은국', '사천식탕수육', '하와이안샐러드', '단무지', '포기김치']",763.0,441.0
559,-0.5071212195909466,0.17405245299563757,1.2606740271542,-0.9186615348564994,-0.39590064641692174,4,"['모닝롤', '브라우니', '우유', '주스', '계란후라이', '쇠고기죽', '쌀밥', '북어계란국', '오이사과무침', '포기김치']","['쌀밥', '잡곡밥', '소고기무국', '오징어볶음', '두부계란부침', '미역줄기볶음', '배추겉절이']","['쌀밥', '잡곡밥', '꽃게탕', '유린기', '모듬묵샐러드', '느타리호박볶음', '포기김치']",602.0,445.0
560,-0.5071212195909466,-0.4018136387162514,-0.27905212116424793,0.8770830400887982,-0.39590064641692174,0,"['모닝롤', '팬케익', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '어묵국', '땅콩조림', '포기김치']","['쌀밥', '잡곡밥', '시금치된장국', '훈제오리구이', '실곤약무침', '무쌈', '양파절임', '포기김치']","['쌀밥', '잡곡밥', '닭개장', '고추잡채*꽃빵', '계란찜', '해초무침', '알타리김치']",1229.0,536.0
561,-0.5071212195909466,-0.6515868833141791,0.709130332234159,0.7430116125476335,-0.39590064641692174,1,"['모닝롤', '카스텔라', '우유', '주스', '스크램블에그', '호박죽', '쌀밥', '쇠고기무국', '가지나물', '포기김치']","['쌀밥', '잡곡밥', '얼갈이된장국', '등갈비김치찜', '새송이버섯전', '참나물생채', '열무김치']","['오므라이스', '가쯔오장국', '생선까스*탈탈소스', '망고드레싱샐러드', '요플레', '무피클', '포기김치']",1004.0,620.0
562,-0.5071212195909466,-0.6932157574138338,0.5252824339274786,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '베이글', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '오징어국', '쑥갓두부무침', '포기김치']","['카레덮밥', '맑은국', '고구마치즈구이', '어묵꽈리고추볶음', '오이무침', '포기김치']","['쌀밥', '잡곡밥', '고추장찌개', '갈치구이', '햄감자채볶음', '방풍나물', '포기김치']",1031.0,472.0
563,-0.5071212195909466,-0.6030198635312488,0.8470162559641693,0.2798557719508825,-0.39590064641692174,3,"['모닝롤', '햄치즈샌드', '우유', '주스', '스크램블에그', '양송이죽', '쌀밥', '선지해장국', '브로컬리들깨찜', '포기김치']","['쌀밥', '잡곡밥', '콩나물국', '닭볶음탕', '탕평채', '영양부추무침', '포기김치']","['멸치주먹밥', '김치국수', '깐풍육', '꽃맛살샐러드', '오복지', '바나나', '포기김치']",811.0,473.0
564,-0.5071212195909466,-0.08959708296884172,1.3985599508842104,-0.9958541749559578,-0.39590064641692174,4,"['모닝롤', '사과파이', '우유', '주스', '계란후라이', '녹두죽', '쌀밥', '동태탕', '명엽채무침', '포기김치']","['쌀밥', '잡곡밥', '차돌박이된장찌개', '주꾸미볶음', '동그랑땡전', '양념깻잎지', '포기김치']","['쌀밥', '잡곡밥', '연두부탕', '미니채소떡갈비', '쫄면무침', '시금치나물', '포기김치']",563.0,399.0
565,-0.5071212195909466,4.87811522625661,-2.232436040672727,-0.5489494164854087,-0.39590064641692174,0,"['모닝롤', '프렌치토스트', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '북어계란국', '도라지나물', '포기김치']","['쌀밥', '잡곡밥', '시래기들깨탕', '짬뽕불고기', '멸치볶음', '상추파무침', '포기김치']","['쌀밥', '잡곡밥', '콩나물김치국', '모듬장조림(소고기)', '계란말이', '깻순나물', '알타리김치']",543.0,234.0
566,-0.5071212195909466,-0.4781332412322849,0.11162466273744784,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '단팥빵', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '감자국', '마늘쫑무침', '포기김치']","['곤드레밥*강된장', '얼갈이된장국', '마늘치킨', '오징어&브로컬리*초장', '고추지무침', '포기김치']","['쌀밥', '잡곡밥', '해물된장찌개', '돈육칠리강정', '동태전', '콩나물무침', '포기김치']",1065.0,477.0
567,-0.5071212195909466,-0.6515868833141791,0.9159592178291744,0.42611551108669865,-0.39590064641692174,3,"['모닝롤', '참치샌드', '우유', '주스', '스크램블에그', '닭죽', '쌀밥', '김치순두부찌개', '도토리묵*장', '포기김치']","['쌀밥', '잡곡밥', '조랭이떡국', '돼지갈비찜', '두부구이', '치커리생채', '포기김치']","['토마토스파게티', '완두콩스프', '함박스테이크', '굴소스볶음밥', '샐러드', '오렌지주스', '피클', '포기김치']",754.0,494.0
568,-0.5071212195909466,-0.15204039411832365,1.191731065289195,-0.8292805831623896,-0.39590064641692174,4,"['모닝롤', '메론롤케익', '우유', '주스', '계란후라이', '흑임자죽', '쌀밥', '소고기미역국', '꽈리고추찜', '포기김치']","['쌀밥', '잡곡밥', '사과오이냉국', '꽁치오븐구이', '떡갈비조림', '청경채무침', '포기김치']","['쌀밥', '잡곡밥', '쇠고기무국', '닭겨자냉채', '비엔나감자구이', '어묵무침', '포기김치']",594.0,432.0
569,-0.5071212195909466,-0.4573188041824576,-0.4629000194709283,0.8973968927465505,-0.39590064641692174,0,"['모닝롤', '마늘빵', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '열무된장국', '진미채볶음', '포기김치']","['쌀밥', '잡곡밥', '미역국', '제육볶음', '두부양념조림', '모듬쌈*쌈장', '포기김치']","['쌀밥', '잡곡밥', '고추장찌개', '쇠고기숙주볶음', '해물김치전', '파래김*양념장', '알타리김치']",1306.0,594.0
570,-0.5071212195909466,-0.5891435721646973,0.38739651019746835,0.6008146439433678,-0.39590064641692174,1,"['모닝롤', '인절미샌드', '우유', '주스', '스크램블에그', '잣죽', '쌀밥', '황태국', '우엉조림', '포기김치']","['쌀밥', '잡곡밥', '김치찌개', '해물청경채볶음', '버섯잡채', '올방개묵무침', '알타리김치']","['볶음밥', '짬뽕', '깐풍기', '양배추샐러드', '조각사과', '포기김치']",931.0,552.0
571,-0.5071212195909466,-0.5405765523817668,0.9159592178291744,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '꿀호떡', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '맑은만두육개장', '참나물땅콩무침', '포기김치']","['콩나물밥', '유부장국', '수제돈가스', '파스타샐러드', '무생채', '포기김치']",[],876.0,0.0
572,-0.5071212195909466,-0.4711950955490091,0.9619211924058445,-0.13048405173571265,-0.39590064641692174,3,"['모닝롤', '단호박샌드', '우유', '주스', '스크램블에그', '해물죽', '쌀밥', '콩나물김치국', '감자채볶음', '포기김치']","['쌀밥', '잡곡밥', '오징어국', '동파삼겹수육', '메밀부추전', '깻잎지', '포기김치']","['충무김밥', '우동', '오징어초무침', '핫도그', '바나나', '샐러드', '석박지']",856.0,525.0
573,-0.466231774806363,0.15323801594581027,1.1457690907125249,-0.8902221411356462,-0.39590064641692174,0,"['모닝롤', '크로와상', '우유', '주스', '계란후라이', '버섯죽', '쌀밥', '민물새우찌개', '숙주나물', '포기김치']","['쌀밥', '잡곡밥', '우거지해장국', '치킨핑거', '명태양념조림', '오이생채', '포기김치']","['쌀밥', '잡곡밥', '콩비지찌개', '레몬탕수육', '견과류조림', '미역줄기볶음', '열무김치']",649.0,395.0
574,-0.466231774806363,0.0005988109137433009,-0.6007859432009386,0.9949033855037612,-0.39590064641692174,0,"['모닝롤', '찐빵', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '시금치된장국', '구운어묵볶음', '포기김치']","['쌀밥', '잡곡밥', '콩나물국', '돈육간장볶음', '계란말이', '부추생채', '알타리김치']","['쌀밥', '잡곡밥', '쇠고기샤브국', '가자미양념찜', '꽃맛살볶음', '비트무생채', '포기김치']",1211.0,564.0
575,-0.466231774806363,0.035289539330122154,-0.18712817201090776,-0.08579357588865773,-0.39590064641692174,1,"['모닝롤', '야채샌드', '우유', '주스', '스크램블에그', '견과류죽', '쌀밥', '꽃게탕', '김구이', '포기김치']","['쌀밥', '잡곡밥', '된장찌개', '닭갈비', '해파리겨자채', '취나물', '포기김치']","['참치주먹밥', '잔치국수', '새우까스*칠리소스', '과일샐러드', '단무지무침', '포기김치']",884.0,526.0
576,-0.466231774806363,0.20180503572874064,0.5482634212158137,0.42611551108669865,-0.39590064641692174,3,"['모닝롤', '씨크립샌드', '우유', '주스', '계란후라이', '야채죽', '쌀밥', '호박젓국찌개', '아삭고추무침', '포기김치']","['쌀밥', '잡곡밥', '순두부찌개', '고추잡채*꽃빵', '갈치구이', '도라지생채', '포기김치']","['쌀밥', '잡곡밥', '조랭이떡미역국', '돈육장조림', '김치녹두전', '치커리유자청무침', '열무김치']",890.0,475.0
577,-0.466231774806363,0.6527845051416657,1.0768261288475198,-0.8495944358201418,-0.39590064641692174,4,"['모닝롤', '고구마파이', '우유', '주스', '계란후라이', '김치죽', '쌀밥', '아욱국', '청포묵무침', '포기김치']","['쌀밥', '잡곡밥', '대구매운탕', '완자전', '곤약메추리알조림', '마늘쫑볶음', '배추겉절이']","['쌀밥', '잡곡밥', '얼갈이된장국', '닭오븐구이', '비엔나컬리플라워볶음', '시금치나물', '포기김치']",631.0,458.0
578,-0.466231774806363,-0.03409191750263555,-1.0604056889676394,0.8770830400887982,-0.39590064641692174,0,"['모닝롤', '베이글', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '감자국', '문어꽈리초조림', '포기김치']","['쌀밥', '잡곡밥', '배추된장국', '버섯불고기', '골뱅이무침*소면', '콩나물무침', '포기김치']","['쌀밥', '잡곡밥', '무채국', '닭볶음탕', '해물동그랑땡전', '오이사과무침', '포기김치']",1228.0,557.0
579,-0.466231774806363,-0.013277480452808242,-0.1641471847225727,-0.10204465801485951,-0.39590064641692174,1,"['모닝롤', '치즈프레즐', '우유', '주스', '스크램블에그', '새우살죽', '쌀밥', '동태탕', '느타리볶음', '포기김치']","['쌀밥', '잡곡밥', '육개장', '고등어김치말이', '모듬소시지구이', '청경채무침', '알타리김치']","['쌀밥', '잡곡밥', '고추장찌개', '언양식불고기', '날치알계란찜', '양배추쌈*쌈장', '포기김치']",905.0,441.0
580,-0.466231774806363,0.22261947277856797,0.43335848477413846,0.4342410521497995,-0.39590064641692174,3,"['모닝롤', '에그샌드', '우유', '주스', '계란후라이', '녹두죽', '쌀밥', '매운버섯국', '김자반', '포기김치']","['쌀밥', '잡곡밥', '근대국', '순살파닭', '카레감자채볶음', '호박나물', '포기김치']","['산채비빔밥', '유부장국', '모둠튀김*초간장', '콘샐러드', '수박', '포기김치']",936.0,464.0
581,-0.466231774806363,0.5278978828427019,1.237693039865865,-0.9349126169827012,-0.39590064641692174,4,"['모닝롤', '마늘빵', '우유', '주스', '계란후라이', '팥죽', '쌀밥', '북어해장국', '깻순나물', '포기김치']","['쌀밥', '잡곡밥', '부대찌개', '오징어볶음', '연두부*양념장', '브로컬리맛살볶음', '배추겉절이']","['쌀밥', '잡곡밥', '어묵국', '돈육굴소스볶음', '참치야채전', '참나물생채', '포기김치']",639.0,442.0
582,-0.466231774806363,-0.49200953259883645,-0.27905212116424793,0.24735360769847894,-0.39590064641692174,0,"['모닝롤', '꿀호떡', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '김치국', '멸치볶음', '포기김치']","['쌀밥', '잡곡밥', '미역국', '훈제오리구이', '쫄면무침', '무쌈', '양파절임', '포기김치']","['쌀밥', '잡곡밥', '콩나물국', '후르츠탕수육', '해물파전', '부추생채', '포기김치']",1069.0,485.0
583,-0.466231774806363,-0.623834300581076,0.13460565002578287,0.5723752502225147,-0.39590064641692174,1,"['모닝롤', '참치샌드', '우유', '주스', '스크램블에그', '잣죽', '쌀밥', '순두부찌개', '연근조림', '포기김치']","['쌀밥', '잡곡밥', '꽃게탕', '삼치데리야끼', '비엔나케찹볶음', '아삭고추무침', '포기김치']","['마파두부덮밥', '맑은국', '소고기퀘사디아', '씨리얼과일샐러드', '쨔샤이무침', '포기김치']",952.0,537.0
584,-0.466231774806363,-0.5891435721646973,0.3644155229091333,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '메론롤케익', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '<120명', '새우살죽>', '시금치국', '애호박나물', '포기김치']","['열무비빔밥', '팽이장국', '미니채소떡갈비', '땅콩조림', '방울토마토', '깍두기']","['쌀밥', '잡곡밥', '된장찌개', '유린기', '모둠버섯볶음', '오이맛살무침', '배추겉절이']",875.0,448.0
585,-0.466231774806363,-0.596081717847973,0.9389402051175094,0.22297698450917627,-0.39590064641692174,3,"['모닝롤', '고구마샌드', '우유', '주스', '계란후라이', '양송이죽', '쌀밥', '호박젓국찌개', '김구이', '포기김치']","['쌀밥', '잡곡밥', '오이냉국', '짬뽕불고기', '명란계란말이', '상추파무침', '포기김치']","['김밥', '잔치국수', '떡볶이', '김말이튀김', '청포도피클', '포기김치']",791.0,550.0
586,-0.466231774806363,0.13936172457925872,1.4675029127492154,-0.9105359937933986,-0.39590064641692174,4,"['모닝롤', '애플파이', '우유', '주스', '계란후라이', '호박죽', '쌀밥', '열무된장국', '숙주나물무침', '포기김치']","['쌀밥', '잡곡밥', '닭개장', '코다리강정', '잡채', '도토리묵무침', '포기김치']",['*'],552.0,448.0
587,-0.466231774806363,-0.3740610559831483,-0.026261260992562437,0.6089401850064687,-0.39590064641692174,0,"['모닝롤', '프렌치토스트', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '무채국', '김잔파무침', '포기김치']","['쌀밥', '잡곡밥', '어묵국', '닭갈비', '시금치프리타타', '해초무침', '포기김치']","['쌀밥', '잡곡밥', '시래기국', '삼겹살구이', '두부양념조림', '모듬쌈*쌈장', '포기김치']",1128.0,537.0
588,-0.466231774806363,-0.6030198635312488,0.0426817008724427,0.44642936374445086,-0.39590064641692174,1,"['모닝롤', '옥수수샌드', '우유', '주스', '스크램블에그', '견과류죽', '쌀밥', '차돌박이찌개', '취나물무침', '포기김치']","['쌀밥', '잡곡밥', '돈육김치찌개', '류산슬', '생선커틀릿*탈탈소스', '영양부추무침', '열무김치']","['유부초밥', '콩국수', '순대야채볶음', '콥샐러드', '수박', '포기김치']",1012.0,583.0
589,-0.466231774806363,-0.6377105919476276,0.8240352686758342,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '크로와상', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '감자고추장찌개', '꽈리고추찜', '포기김치']","['카레덮밥', '가쯔오장국', '깐풍육', '구운채소', '*발사믹소스', '오복지무침', '포기김치']",['*'],957.0,0.0
590,-0.466231774806363,-0.5197621153319395,1.0308641542708497,-0.16298621598811622,-0.39590064641692174,3,"['모닝롤', '씨크립샌드', '우유', '주스', '계란후라이', '닭죽', '쌀밥', '오징어국', '노각무침', '포기김치']","['쌀밥', '잡곡밥', '들깨버섯국', '매운돼지갈비찜', '메추리알곤약조림', '도라지오이생채', '포기김치']","['쌀밥', '잡곡밥', '옛날돈가스', '단호박스프', '샐러드파스타', '단무지', '음료', '포기김치']",803.0,449.0
591,-0.466231774806363,0.3613823864440834,1.3296169890192053,-1.0649212739923155,-0.39590064641692174,4,"['모닝롤', '와플', '우유', '주스', '계란후라이', '크림누룽지탕', '쌀밥', '조랭이떡국', '콩나물무침', '포기김치']","['쌀밥', '잡곡밥', '육개장', '동태무조림', '메밀전병만두', '올방개묵무침', '포기김치']","['쌀밥', '잡곡밥', '북어계란국', '소고기불고기', '감자채햄볶음', '치커리무침', '알타리김치']",507.0,371.0
592,-0.6064241569249352,-0.4295662214493545,-0.7386718669309489,-0.5855143512693627,-0.39590064641692174,0,"['모닝롤', '팬케익', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '연두부탕', '명엽채무침', '포기김치']","['쌀밥', '잡곡밥', '콩나물국', '유자청제육볶음', '계란말이', '미역줄기볶음', '포기김치']","['쌀밥', '잡곡밥', '옹심이만두국', '간장치킨', '비엔나컬리플라워볶음', '청경채무침', '포기김치']",1258.0,609.0
593,-0.6064241569249352,-0.6030198635312488,-0.4858810067592633,-0.17111175705121712,-0.39590064641692174,1,"['모닝롤', '바나나샌드', '우유', '주스', '스크램블에그', '밤죽', '쌀밥', '민물새우찌개', '검정콩조림', '포기김치']","['쌀밥', '잡곡밥', '아욱국', '소고기장조림', '홍어채무침', '가지나물', '알타리김치']","['후난식볶음밥', '가쯔오장국', '돈육강정', '시저샐러드', '조각사과', '포기김치']",975.0,528.0
594,-0.6064241569249352,-0.443442512815906,-0.09520422285756758,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '카스텔라', '우유', '주스', '스크램블에그', '누룽지탕', '쌀밥', '대구찌개', '시금치나물', '포기김치']","['곤드레밥*양념장', '맑은국', '탕수어', '오이무침', '찐옥수수', '포기김치']","['쌀밥', '잡곡밥', '들깨미역국', '주꾸미볶음', '두부계란부침*양념', '셀프무쌈말이', '포기김치']",791.0,488.0
595,-0.6064241569249352,-0.4503806584991818,0.6631683576574889,-0.16298621598811622,-0.39590064641692174,3,"['모닝롤', '야채샌드', '우유', '주스', '계란후라이', '쇠고기죽', '쌀밥', '감자국', '건새우마늘쫑볶음', '포기김치']","['쌀밥', '잡곡밥', '근대국', '닭볶음탕', '해물파전', '도라지나물', '포기김치']","['멸치주먹밥', '열무김치국수', '부추만두', '멕시칸샐러드', '무피클', '포기김치']",876.0,509.0
596,-0.6064241569249352,0.2503720555116711,1.0998071161358547,-0.9674147812351048,-0.39590064641692174,4,"['모닝롤', '브라우니', '우유', '주스', '계란후라이', '해물죽', '쌀밥', '우거지해장국', '브로컬리들깨찜', '포기김치']","['쌀밥', '잡곡밥', '도토리묵냉국', '동파삼겹수육', '매운어묵볶음', '쫑상추무침', '배추겉절이']","['쌀밥', '잡곡밥', '배추된장국', '가자미카레튀김', '꽃맛살볶음', '참나물생채', '포기김치']",661.0,389.0
597,-0.6064241569249352,-0.13122595706849635,-0.30203310845258297,0.1051566390942133,-0.39590064641692174,0,"['모닝롤', '핫도그', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '김치두부국', '김구이', '포기김치']","['쌀밥', '잡곡밥', '고추장찌개', '돈육굴소스볶음', '브로컬리오징어숙회', '숙주나물', '포기김치']","['쌀밥', '잡곡밥', '닭개장', '갈치구이', '고추잡채*꽃빵', '머위대초무침', '포기김치']",1097.0,519.0
598,-0.6064241569249352,-0.4295662214493545,0.22652959917912305,0.07265447484180972,-0.39590064641692174,1,"['모닝롤', '식빵피자', '우유', '주스', '스크램블에그', '홍게살죽', '쌀밥', '시래기국', '쑥갓두부무침', '포기김치']","['쌀밥', '잡곡밥', '쇠고기매운국', '훈제오리구이', '우엉잡채', '양파절임', '쌈무', '열무김치']","['볶음밥', '짜장소스', '맑은국', '사천식탕수육', '하와이안샐러드', '오이지무침', '포기김치']",838.0,524.0
599,-0.6064241569249352,-0.43650436713263024,0.31845354833246325,-1.1096117498393705,-0.39590064641692174,2,"['모닝롤', '단팥빵', '우유', '주스', '계란후라이', '누룽지탕', '쌀밥', '동태탕', '진미채무침', '포기김치']","['나물비빔밥', '미소장국', '오징어튀김', '견과류조림', '과일샐러드', '포기김치']","['쌀밥', '잡곡밥', '무채국', '콩나물불고기', '옥수수전', '부추생채', '포기김치']",894.0,435.0
